FIPS,County,State,name,name_short,designation
19189,Winnebago,IA,United States,IA,Not Designated
19195,Worth,IA,United States,IA,Not Designated
19197,Wright,IA,United States,IA,Not Designated
19013,Black Hawk,IA,United States,IA,Not Designated
19017,Bremer,IA,United States,IA,Not Designated
19019,Buchanan,IA,United States,IA,Not Designated
19023,Butler,IA,United States,IA,Not Designated
19037,Chickasaw,IA,United States,IA,Not Designated
19065,Fayette,IA,United States,IA,Not Designated
19067,Floyd,IA,United States,IA,Not Designated
19075,Grundy,IA,United States,IA,Not Designated
19089,Howard,IA,United States,IA,Not Designated
19131,Mitchell,IA,United States,IA,Not Designated
19191,Winneshiek,IA,United States,IA,Not Designated
19057,Des Moines,IA,United States,IA,Not Designated
19087,Henry,IA,United States,IA,Not Designated
19115,Louisa,IA,United States,IA,Not Designated
19183,Washington,IA,United States,IA,Not Designated
19031,Cedar,IA,United States,IA,Not Designated
19045,Clinton,IA,United States,IA,Not Designated
19097,Jackson,IA,United States,IA,Not Designated
19103,Johnson,IA,United States,IA,Not Designated
19105,Jones,IA,United States,IA,Not Designated
19113,Linn,IA,United States,IA,Not Designated
19139,Muscatine,IA,United States,IA,Not Designated
19163,Scott,IA,United States,IA,Not Designated
19005,Allamakee,IA,United States,IA,Not Designated
19043,Clayton,IA,United States,IA,Not Designated
19055,Delaware,IA,United States,IA,Not Designated
19061,Dubuque,IA,United States,IA,Not Designated
16027,Canyon,ID,United States,ID,Not Designated
16001,Ada,ID,United States,ID,Not Designated
16039,Elmore,ID,United States,ID,Not Designated
16073,Owyhee,ID,United States,ID,Not Designated
16025,Camas,ID,United States,ID,Not Designated
16047,Gooding,ID,United States,ID,Not Designated
16053,Jerome,ID,United States,ID,Not Designated
16063,Lincoln,ID,United States,ID,Not Designated
16083,Twin Falls,ID,United States,ID,Not Designated
16031,Cassia,ID,United States,ID,Not Designated
16067,Minidoka,ID,United States,ID,Not Designated
16077,Power,ID,United States,ID,Not Designated
16013,Blaine,ID,United States,ID,Not Designated
16023,Butte,ID,United States,ID,Not Designated
16041,Franklin,ID,United States,ID,Not Designated
16005,Bannock,ID,United States,ID,Not Designated
16029,Caribou,ID,United States,ID,Not Designated
16071,Oneida,ID,United States,ID,Not Designated
16011,Bingham,ID,United States,ID,Not Designated
16019,Bonneville,ID,United States,ID,Not Designated
16065,Madison,ID,United States,ID,Not Designated
16007,Bear Lake,ID,United States,ID,Not Designated
16081,Teton,ID,United States,ID,Not Designated
16075,Payette,ID,United States,ID,Not Designated
16087,Washington,ID,United States,ID,Not Designated
16015,Boise,ID,United States,ID,Not Designated
16045,Gem,ID,United States,ID,Not Designated
16003,Adams,ID,United States,ID,Not Designated
16085,Valley,ID,United States,ID,Not Designated
16069,Nez Perce,ID,United States,ID,Not Designated
16061,Lewis,ID,United States,ID,Not Designated
16049,Idaho,ID,United States,ID,Not Designated
16035,Clearwater,ID,United States,ID,Not Designated
16057,Latah,ID,United States,ID,Not Designated
16009,Benewah,ID,United States,ID,Not Designated
16017,Bonner,ID,United States,ID,Not Designated
16055,Kootenai,ID,United States,ID,Not Designated
16079,Shoshone,ID,United States,ID,Not Designated
16021,Boundary,ID,United States,ID,Not Designated
16037,Custer,ID,United States,ID,Not Designated
16059,Lemhi,ID,United States,ID,Not Designated
16033,Clark,ID,United States,ID,Not Designated
16043,Fremont,ID,United States,ID,Not Designated
16051,Jefferson,ID,United States,ID,Not Designated
17003,Alexander,IL,United States,IL,Not Designated
17153,Pulaski,IL,United States,IL,Not Designated
17127,Massac,IL,United States,IL,Not Designated
17151,Pope,IL,United States,IL,Not Designated
17077,Jackson,IL,United States,IL,Not Designated
17145,Perry,IL,United States,IL,Not Designated
17157,Randolph,IL,United States,IL,Not Designated
17181,Union,IL,United States,IL,Not Designated
17005,Bond,IL,United States,IL,Not Designated
17027,Clinton,IL,United States,IL,Not Designated
17119,Madison,IL,United States,IL,Not Designated
17133,Monroe,IL,United States,IL,Not Designated
17163,St. Clair,IL,United States,IL,Not Designated
17189,Washington,IL,United States,IL,Not Designated
17013,Calhoun,IL,United States,IL,Not Designated
17149,Pike,IL,United States,IL,Not Designated
17171,Scott,IL,United States,IL,Not Designated
17001,Adams,IL,United States,IL,Not Designated
17009,Brown,IL,United States,IL,Not Designated
17067,Hancock,IL,United States,IL,Not Designated
17109,McDonough,IL,United States,IL,Not Designated
17169,Schuyler,IL,United States,IL,Not Designated
17021,Christian,IL,United States,IL,Not Designated
17061,Greene,IL,United States,IL,Not Designated
17083,Jersey,IL,United States,IL,Not Designated
17117,Macoupin,IL,United States,IL,Not Designated
17135,Montgomery,IL,United States,IL,Not Designated
17137,Morgan,IL,United States,IL,Not Designated
17167,Sangamon,IL,United States,IL,Not Designated
17017,Cass,IL,United States,IL,Not Designated
17057,Fulton,IL,United States,IL,Not Designated
17107,Logan,IL,United States,IL,Not Designated
17125,Mason,IL,United States,IL,Not Designated
17129,Menard,IL,United States,IL,Not Designated
17179,Tazewell,IL,United States,IL,Not Designated
17071,Henderson,IL,United States,IL,Not Designated
17131,Mercer,IL,United States,IL,Not Designated
17187,Warren,IL,United States,IL,Not Designated
17161,Rock Island,IL,United States,IL,Not Designated
17011,Bureau,IL,United States,IL,Not Designated
17015,Carroll,IL,United States,IL,Not Designated
17073,Henry,IL,United States,IL,Not Designated
17095,Knox,IL,United States,IL,Not Designated
17103,Lee,IL,United States,IL,Not Designated
17123,Marshall,IL,United States,IL,Not Designated
17141,Ogle,IL,United States,IL,Not Designated
17143,Peoria,IL,United States,IL,Not Designated
17155,Putnam,IL,United States,IL,Not Designated
17175,Stark,IL,United States,IL,Not Designated
17195,Whiteside,IL,United States,IL,Not Designated
17203,Woodford,IL,United States,IL,Not Designated
17085,Jo Daviess,IL,United States,IL,Not Designated
17177,Stephenson,IL,United States,IL,Not Designated
17201,Winnebago,IL,United States,IL,Not Designated
17055,Franklin,IL,United States,IL,Not Designated
17059,Gallatin,IL,United States,IL,Not Designated
17065,Hamilton,IL,United States,IL,Not Designated
17069,Hardin,IL,United States,IL,Not Designated
17087,Johnson,IL,United States,IL,Not Designated
17165,Saline,IL,United States,IL,Not Designated
17193,White,IL,United States,IL,Not Designated
17199,Williamson,IL,United States,IL,Not Designated
17025,Clay,IL,United States,IL,Not Designated
17047,Edwards,IL,United States,IL,Not Designated
17051,Fayette,IL,United States,IL,Not Designated
17081,Jefferson,IL,United States,IL,Not Designated
17121,Marion,IL,United States,IL,Not Designated
17159,Richland,IL,United States,IL,Not Designated
17185,Wabash,IL,United States,IL,Not Designated
17191,Wayne,IL,United States,IL,Not Designated
17101,Lawrence,IL,United States,IL,Not Designated
17019,Champaign,IL,United States,IL,Not Designated
17029,Coles,IL,United States,IL,Not Designated
17035,Cumberland,IL,United States,IL,Not Designated
17039,De Witt,IL,United States,IL,Not Designated
17041,Douglas,IL,United States,IL,Not Designated
17049,Effingham,IL,United States,IL,Not Designated
17079,Jasper,IL,United States,IL,Not Designated
17113,McLean,IL,United States,IL,Not Designated
17115,Macon,IL,United States,IL,Not Designated
17139,Moultrie,IL,United States,IL,Not Designated
17147,Piatt,IL,United States,IL,Not Designated
17173,Shelby,IL,United States,IL,Not Designated
17023,Clark,IL,United States,IL,Not Designated
17033,Crawford,IL,United States,IL,Not Designated
17045,Edgar,IL,United States,IL,Not Designated
17183,Vermilion,IL,United States,IL,Not Designated
17053,Ford,IL,United States,IL,Not Designated
17063,Grundy,IL,United States,IL,Not Designated
17075,Iroquois,IL,United States,IL,Not Designated
17091,Kankakee,IL,United States,IL,Not Designated
17099,LaSalle,IL,United States,IL,Not Designated
17105,Livingston,IL,United States,IL,Not Designated
17037,DeKalb,IL,United States,IL,Not Designated
17031,Cook,IL,United States,IL,Not Designated
17093,Kendall,IL,United States,IL,Not Designated
17197,Will,IL,United States,IL,Not Designated
17043,DuPage,IL,United States,IL,Not Designated
17089,Kane,IL,United States,IL,Not Designated
17007,Boone,IL,United States,IL,Not Designated
17111,McHenry,IL,United States,IL,Not Designated
17097,Lake,IL,United States,IL,Not Designated
18129,Posey,IN,United States,IN,Not Designated
18163,Vanderburgh,IN,United States,IN,Not Designated
18173,Warrick,IN,United States,IN,Not Designated
18123,Perry,IN,United States,IN,Not Designated
18147,Spencer,IN,United States,IN,Not Designated
18051,Gibson,IN,United States,IN,Not Designated
18083,Knox,IN,United States,IN,Not Designated
18125,Pike,IN,United States,IN,Not Designated
18153,Sullivan,IN,United States,IN,Not Designated
18027,Daviess,IN,United States,IN,Not Designated
18037,Dubois,IN,United States,IN,Not Designated
18093,Lawrence,IN,United States,IN,Not Designated
18101,Martin,IN,United States,IN,Not Designated
18117,Orange,IN,United States,IN,Not Designated
18021,Clay,IN,United States,IN,Not Designated
18055,Greene,IN,United States,IN,Not Designated
18063,Hendricks,IN,United States,IN,Not Designated
18105,Monroe,IN,United States,IN,Not Designated
18109,Morgan,IN,United States,IN,Not Designated
18119,Owen,IN,United States,IN,Not Designated
18121,Parke,IN,United States,IN,Not Designated
18133,Putnam,IN,United States,IN,Not Designated
18167,Vigo,IN,United States,IN,Not Designated
18011,Boone,IN,United States,IN,Not Designated
18015,Carroll,IN,United States,IN,Not Designated
18023,Clinton,IN,United States,IN,Not Designated
18045,Fountain,IN,United States,IN,Not Designated
18107,Montgomery,IN,United States,IN,Not Designated
18157,Tippecanoe,IN,United States,IN,Not Designated
18165,Vermillion,IN,United States,IN,Not Designated
18171,Warren,IN,United States,IN,Not Designated
18025,Crawford,IN,United States,IN,Not Designated
18043,Floyd,IN,United States,IN,Not Designated
18061,Harrison,IN,United States,IN,Not Designated
18071,Jackson,IN,United States,IN,Not Designated
18175,Washington,IN,United States,IN,Not Designated
18019,Clark,IN,United States,IN,Not Designated
18077,Jefferson,IN,United States,IN,Not Designated
18143,Scott,IN,United States,IN,Not Designated
18115,Ohio,IN,United States,IN,Not Designated
18155,Switzerland,IN,United States,IN,Not Designated
18005,Bartholomew,IN,United States,IN,Not Designated
18013,Brown,IN,United States,IN,Not Designated
18031,Decatur,IN,United States,IN,Not Designated
18041,Fayette,IN,United States,IN,Not Designated
18079,Jennings,IN,United States,IN,Not Designated
18081,Johnson,IN,United States,IN,Not Designated
18097,Marion,IN,United States,IN,Not Designated
18137,Ripley,IN,United States,IN,Not Designated
18139,Rush,IN,United States,IN,Not Designated
18145,Shelby,IN,United States,IN,Not Designated
18009,Blackford,IN,United States,IN,Not Designated
18035,Delaware,IN,United States,IN,Not Designated
18053,Grant,IN,United States,IN,Not Designated
18057,Hamilton,IN,United States,IN,Not Designated
18059,Hancock,IN,United States,IN,Not Designated
18065,Henry,IN,United States,IN,Not Designated
18067,Howard,IN,United States,IN,Not Designated
18095,Madison,IN,United States,IN,Not Designated
18159,Tipton,IN,United States,IN,Not Designated
18029,Dearborn,IN,United States,IN,Not Designated
18047,Franklin,IN,United States,IN,Not Designated
18161,Union,IN,United States,IN,Not Designated
18075,Jay,IN,United States,IN,Not Designated
18135,Randolph,IN,United States,IN,Not Designated
18177,Wayne,IN,United States,IN,Not Designated
18007,Benton,IN,United States,IN,Not Designated
18073,Jasper,IN,United States,IN,Not Designated
18089,Lake,IN,United States,IN,Not Designated
18091,LaPorte,IN,United States,IN,Not Designated
18111,Newton,IN,United States,IN,Not Designated
18127,Porter,IN,United States,IN,Not Designated
18131,Pulaski,IN,United States,IN,Not Designated
18149,Starke,IN,United States,IN,Not Designated
18181,White,IN,United States,IN,Not Designated
18017,Cass,IN,United States,IN,Not Designated
18039,Elkhart,IN,United States,IN,Not Designated
18049,Fulton,IN,United States,IN,Not Designated
18069,Huntington,IN,United States,IN,Not Designated
18085,Kosciusko,IN,United States,IN,Not Designated
18087,LaGrange,IN,United States,IN,Not Designated
18099,Marshall,IN,United States,IN,Not Designated
18103,Miami,IN,United States,IN,Not Designated
18113,Noble,IN,United States,IN,Not Designated
18141,St. Joseph,IN,United States,IN,Not Designated
18169,Wabash,IN,United States,IN,Not Designated
18179,Wells,IN,United States,IN,Not Designated
18183,Whitley,IN,United States,IN,Not Designated
18001,Adams,IN,United States,IN,Not Designated
18003,Allen,IN,United States,IN,Not Designated
18033,DeKalb,IN,United States,IN,Not Designated
18151,Steuben,IN,United States,IN,Not Designated
20129,Morton,KS,United States,KS,Not Designated
20189,Stevens,KS,United States,KS,Not Designated
20025,Clark,KS,United States,KS,Not Designated
20119,Meade,KS,United States,KS,Not Designated
20175,Seward,KS,United States,KS,Not Designated
20007,Barber,KS,United States,KS,Not Designated
20033,Comanche,KS,United States,KS,Not Designated
20077,Harper,KS,United States,KS,Not Designated
20191,Sumner,KS,United States,KS,Not Designated
20019,Chautauqua,KS,United States,KS,Not Designated
20035,Cowley,KS,United States,KS,Not Designated
20125,Montgomery,KS,United States,KS,Not Designated
20021,Cherokee,KS,United States,KS,Not Designated
20099,Labette,KS,United States,KS,Not Designated
20055,Finney,KS,United States,KS,Not Designated
20057,Ford,KS,United States,KS,Not Designated
20063,Gove,KS,United States,KS,Not Designated
20067,Grant,KS,United States,KS,Not Designated
20069,Gray,KS,United States,KS,Not Designated
20071,Greeley,KS,United States,KS,Not Designated
20075,Hamilton,KS,United States,KS,Not Designated
20081,Haskell,KS,United States,KS,Not Designated
20083,Hodgeman,KS,United States,KS,Not Designated
20093,Kearny,KS,United States,KS,Not Designated
20101,Lane,KS,United States,KS,Not Designated
20109,Logan,KS,United States,KS,Not Designated
20135,Ness,KS,United States,KS,Not Designated
20171,Scott,KS,United States,KS,Not Designated
20187,Stanton,KS,United States,KS,Not Designated
20195,Trego,KS,United States,KS,Not Designated
20199,Wallace,KS,United States,KS,Not Designated
20203,Wichita,KS,United States,KS,Not Designated
20023,Cheyenne,KS,United States,KS,Not Designated
20039,Decatur,KS,United States,KS,Not Designated
20065,Graham,KS,United States,KS,Not Designated
20137,Norton,KS,United States,KS,Not Designated
20153,Rawlins,KS,United States,KS,Not Designated
20179,Sheridan,KS,United States,KS,Not Designated
20181,Sherman,KS,United States,KS,Not Designated
20193,Thomas,KS,United States,KS,Not Designated
20009,Barton,KS,United States,KS,Not Designated
20047,Edwards,KS,United States,KS,Not Designated
20051,Ellis,KS,United States,KS,Not Designated
20097,Kiowa,KS,United States,KS,Not Designated
20145,Pawnee,KS,United States,KS,Not Designated
20151,Pratt,KS,United States,KS,Not Designated
20165,Rush,KS,United States,KS,Not Designated
20167,Russell,KS,United States,KS,Not Designated
20185,Stafford,KS,United States,KS,Not Designated
20041,Dickinson,KS,United States,KS,Not Designated
20053,Ellsworth,KS,United States,KS,Not Designated
20079,Harvey,KS,United States,KS,Not Designated
20095,Kingman,KS,United States,KS,Not Designated
20113,McPherson,KS,United States,KS,Not Designated
20115,Marion,KS,United States,KS,Not Designated
20155,Reno,KS,United States,KS,Not Designated
20159,Rice,KS,United States,KS,Not Designated
20169,Saline,KS,United States,KS,Not Designated
20173,Sedgwick,KS,United States,KS,Not Designated
20141,Osborne,KS,United States,KS,Not Designated
20147,Phillips,KS,United States,KS,Not Designated
20163,Rooks,KS,United States,KS,Not Designated
20183,Smith,KS,United States,KS,Not Designated
20027,Clay,KS,United States,KS,Not Designated
20029,Cloud,KS,United States,KS,Not Designated
20089,Jewell,KS,United States,KS,Not Designated
20105,Lincoln,KS,United States,KS,Not Designated
20123,Mitchell,KS,United States,KS,Not Designated
20143,Ottawa,KS,United States,KS,Not Designated
20201,Washington,KS,United States,KS,Not Designated
20157,Republic,KS,United States,KS,Not Designated
20015,Butler,KS,United States,KS,Not Designated
20017,Chase,KS,United States,KS,Not Designated
20031,Coffey,KS,United States,KS,Not Designated
20049,Elk,KS,United States,KS,Not Designated
20073,Greenwood,KS,United States,KS,Not Designated
20111,Lyon,KS,United States,KS,Not Designated
20127,Morris,KS,United States,KS,Not Designated
20139,Osage,KS,United States,KS,Not Designated
20197,Wabaunsee,KS,United States,KS,Not Designated
20205,Wilson,KS,United States,KS,Not Designated
20207,Woodson,KS,United States,KS,Not Designated
20001,Allen,KS,United States,KS,Not Designated
20003,Anderson,KS,United States,KS,Not Designated
20011,Bourbon,KS,United States,KS,Not Designated
20037,Crawford,KS,United States,KS,Not Designated
20045,Douglas,KS,United States,KS,Not Designated
20059,Franklin,KS,United States,KS,Not Designated
20091,Johnson,KS,United States,KS,Not Designated
20107,Linn,KS,United States,KS,Not Designated
20121,Miami,KS,United States,KS,Not Designated
20133,Neosho,KS,United States,KS,Not Designated
20061,Geary,KS,United States,KS,Not Designated
20085,Jackson,KS,United States,KS,Not Designated
20117,Marshall,KS,United States,KS,Not Designated
20131,Nemaha,KS,United States,KS,Not Designated
20149,Pottawatomie,KS,United States,KS,Not Designated
20161,Riley,KS,United States,KS,Not Designated
20177,Shawnee,KS,United States,KS,Not Designated
20005,Atchison,KS,United States,KS,Not Designated
20087,Jefferson,KS,United States,KS,Not Designated
20103,Leavenworth,KS,United States,KS,Not Designated
20209,Wyandotte,KS,United States,KS,Not Designated
20013,Brown,KS,United States,KS,Not Designated
20043,Doniphan,KS,United States,KS,Not Designated
